symbol,timestamp_utc,open,high,low,close,volume,source,timeframe
QQQ,2001-11-29T00:00:00+00:00,33.0896,33.9128,32.8869,33.8726,98811329,stooq,1d
QQQ,2001-11-30T00:00:00+00:00,33.6887,33.9501,33.3744,33.6181,77857893,stooq,1d
QQQ,2001-12-03T00:00:00+00:00,33.311,33.5724,32.9576,33.0407,71299475,stooq,1d
QQQ,2001-12-04T00:00:00+00:00,33.358,34.6314,32.5963,34.6226,93614903,stooq,1d
QQQ,2001-12-05T00:00:00+00:00,34.9261,36.5795,34.8584,36.3288,136562658,stooq,1d
QQQ,2001-12-06T00:00:00+00:00,36.2016,36.6598,35.9159,36.3828,91647848,stooq,1d
QQQ,2001-12-07T00:00:00+00:00,36.0175,36.1175,34.8771,35.3813,96283656,stooq,1d
QQQ,2001-12-10T00:00:00+00:00,35.0347,35.8051,34.6645,34.7656,81481508,stooq,1d
QQQ,2001-12-11T00:00:00+00:00,35.1553,35.8316,34.8733,34.9594,77902871,stooq,1d
QQQ,2001-12-12T00:00:00+00:00,35.1864,35.5574,34.4219,35.2364,89747202,stooq,1d
QQQ,2001-12-13T00:00:00+00:00,34.5168,34.7626,33.7121,33.7121,93865933,stooq,1d
QQQ,2001-12-14T00:00:00+00:00,33.8023,34.2995,33.5467,34.0021,82575707,stooq,1d
QQQ,2001-12-17T00:00:00+00:00,33.9335,34.9662,33.9335,34.5932,73470796,stooq,1d
QQQ,2001-12-18T00:00:00+00:00,34.8919,35.1817,34.045,34.977,59982742,stooq,1d
QQQ,2001-12-19T00:00:00+00:00,34.3846,35.0299,34.1831,34.3419,93886603,stooq,1d
QQQ,2001-12-20T00:00:00+00:00,33.9972,34.1702,32.794,32.8869,97952327,stooq,1d
QQQ,2001-12-21T00:00:00+00:00,33.4166,33.6622,33.1894,33.4683,66300038,stooq,1d
QQQ,2001-12-24T00:00:00+00:00,33.5214,33.5967,33.1904,33.3352,16113162,stooq,1d
QQQ,2001-12-26T00:00:00+00:00,33.3744,34.1662,33.1972,33.6456,44438555,stooq,1d
QQQ,2001-12-27T00:00:00+00:00,33.7896,34.0851,33.5753,33.9246,40400380,stooq,1d
QQQ,2001-12-28T00:00:00+00:00,34.1595,34.5912,34.1087,34.1919,45104944,stooq,1d
QQQ,2001-12-31T00:00:00+00:00,34.1752,34.2897,32.9878,32.9878,54469335,stooq,1d
QQQ,2002-01-02T00:00:00+00:00,33.5467,34.0372,33.0054,34.0021,72788420,stooq,1d
QQQ,2002-01-03T00:00:00+00:00,34.1772,35.2248,34.1342,35.1845,101166880,stooq,1d
QQQ,2002-01-04T00:00:00+00:00,35.5624,35.8502,34.699,35.3265,102477076,stooq,1d
QQQ,2002-01-07T00:00:00+00:00,35.7054,35.7963,34.0077,34.9409,88648575,stooq,1d
QQQ,2002-01-08T00:00:00+00:00,34.842,35.4145,34.6255,35.1757,78978305,stooq,1d
QQQ,2002-01-09T00:00:00+00:00,35.6408,36.1155,34.6774,34.8516,100404351,stooq,1d
QQQ,2002-01-10T00:00:00+00:00,34.9055,35.2209,34.4944,35.0868,89101988,stooq,1d
QQQ,2002-01-11T00:00:00+00:00,35.0542,35.2656,34.3054,34.6324,71759630,stooq,1d
QQQ,2002-01-14T00:00:00+00:00,34.3269,34.4925,33.6575,33.8814,84109054,stooq,1d
QQQ,2002-01-15T00:00:00+00:00,33.9382,34.5483,33.5398,34.2008,78927174,stooq,1d
QQQ,2002-01-16T00:00:00+00:00,33.5155,33.8648,32.8694,32.879,107263477,stooq,1d
QQQ,2002-01-17T00:00:00+00:00,33.4753,33.8954,33.0769,33.6181,88787663,stooq,1d
QQQ,2002-01-18T00:00:00+00:00,32.9213,33.448,32.4045,32.7194,96698747,stooq,1d
QQQ,2002-01-22T00:00:00+00:00,33.0661,33.0819,31.6486,31.7074,96450133,stooq,1d
QQQ,2002-01-23T00:00:00+00:00,31.9227,32.8038,31.6683,32.5854,88418166,stooq,1d
QQQ,2002-01-24T00:00:00+00:00,33.0151,33.496,32.8684,33.0151,91120190,stooq,1d
QQQ,2002-01-25T00:00:00+00:00,32.6159,33.1943,32.5278,32.9233,69385995,stooq,1d
QQQ,2002-01-28T00:00:00+00:00,33.1943,33.3978,32.5775,33.112,56368245,stooq,1d
QQQ,2002-01-29T00:00:00+00:00,33.1766,33.4018,31.8025,32.2008,98298650,stooq,1d
QQQ,2002-01-30T00:00:00+00:00,32.2204,32.9436,31.2463,32.4483,119567818,stooq,1d
QQQ,2002-01-31T00:00:00+00:00,32.6971,32.8498,32.2311,32.644,82165015,stooq,1d
QQQ,2002-02-01T00:00:00+00:00,32.5562,32.9633,31.962,32.3339,72197027,stooq,1d
QQQ,2002-02-04T00:00:00+00:00,32.1791,32.2732,31.0388,31.2982,97629439,stooq,1d
QQQ,2002-02-05T00:00:00+00:00,31.0298,31.6536,30.6903,30.7891,102428116,stooq,1d
QQQ,2002-02-06T00:00:00+00:00,31.2365,31.2786,30.2712,30.5738,116180690,stooq,1d
QQQ,2002-02-07T00:00:00+00:00,30.5102,30.9878,29.6723,29.8316,115273072,stooq,1d
QQQ,2002-02-08T00:00:00+00:00,30.0628,30.7226,29.6466,30.6669,94934659,stooq,1d
QQQ,2002-02-11T00:00:00+00:00,30.6432,31.2002,30.5043,31.0554,67984617,stooq,1d
QQQ,2002-02-12T00:00:00+00:00,30.7812,31.3492,30.5532,30.799,60724321,stooq,1d
QQQ,2002-02-13T00:00:00+00:00,31.1279,31.4959,31.0398,31.3246,71935781,stooq,1d
QQQ,2002-02-14T00:00:00+00:00,31.5028,31.8562,30.525,31.2717,91379064,stooq,1d
QQQ,2002-02-15T00:00:00+00:00,31.2239,31.2924,30.2135,30.3346,94033973,stooq,1d
QQQ,2002-02-19T00:00:00+00:00,29.9893,30.0668,29.1006,29.4051,85433131,stooq,1d
QQQ,2002-02-20T00:00:00+00:00,29.583,29.8154,28.7647,29.7975,125692438,stooq,1d
QQQ,2002-02-21T00:00:00+00:00,29.4977,29.6328,28.385,28.385,128922320,stooq,1d
QQQ,2002-02-22T00:00:00+00:00,28.4955,28.9968,28.053,28.5287,117741995,stooq,1d
QQQ,2002-02-25T00:00:00+00:00,28.8214,29.8856,28.7815,29.6821,104971477,stooq,1d
QQQ,2002-02-26T00:00:00+00:00,29.8711,30.0402,29.1417,29.5742,111669887,stooq,1d
QQQ,2002-02-27T00:00:00+00:00,30.0011,30.1029,28.8724,29.1632,112246264,stooq,1d
QQQ,2002-02-28T00:00:00+00:00,29.2552,29.6446,28.6128,28.6385,112902690,stooq,1d
QQQ,2002-03-01T00:00:00+00:00,28.9488,30.3095,28.8978,30.3018,101544037,stooq,1d
QQQ,2002-03-04T00:00:00+00:00,30.2672,31.5625,30.0089,31.4959,124720840,stooq,1d
QQQ,2002-03-05T00:00:00+00:00,31.3099,32.1098,31.21,31.724,107862948,stooq,1d
QQQ,2002-03-06T00:00:00+00:00,31.4409,32.1744,31.0338,31.8777,102547080,stooq,1d
QQQ,2002-03-07T00:00:00+00:00,32.3231,32.502,31.3833,31.9512,100828461,stooq,1d
QQQ,2002-03-08T00:00:00+00:00,32.4172,33.0946,32.332,32.79,99586951,stooq,1d
QQQ,2002-03-11T00:00:00+00:00,32.5139,33.2238,32.2664,32.6619,83790166,stooq,1d
QQQ,2002-03-12T00:00:00+00:00,31.8533,32.2166,31.6408,32.2166,97484762,stooq,1d
QQQ,2002-03-13T00:00:00+00:00,31.7192,31.9325,31.263,31.4449,84177472,stooq,1d
QQQ,2002-03-14T00:00:00+00:00,31.4255,31.7104,31.1425,31.2523,83383334,stooq,1d
QQQ,2002-03-15T00:00:00+00:00,31.2776,31.6496,31.0269,31.5663,75443960,stooq,1d
QQQ,2002-03-18T00:00:00+00:00,31.9061,32.1677,31.4156,31.7417,93100409,stooq,1d
QQQ,2002-03-19T00:00:00+00:00,31.8767,32.1166,31.5558,31.6886,69529197,stooq,1d
QQQ,2002-03-20T00:00:00+00:00,31.261,31.4429,30.558,30.5738,72906901,stooq,1d
QQQ,2002-03-21T00:00:00+00:00,30.652,31.4901,30.4367,31.3883,105205650,stooq,1d
QQQ,2002-03-22T00:00:00+00:00,31.3217,31.4931,30.9223,31.0985,69499734,stooq,1d
QQQ,2002-03-25T00:00:00+00:00,31.1014,31.2826,30.1099,30.146,103122544,stooq,1d
QQQ,2002-03-26T00:00:00+00:00,30.0325,30.8793,30.0138,30.4298,109040758,stooq,1d
QQQ,2002-03-27T00:00:00+00:00,30.2055,30.521,30.0099,30.19,76115738,stooq,1d
QQQ,2002-03-28T00:00:00+00:00,30.5404,30.836,30.4377,30.5738,70221269,stooq,1d
QQQ,2002-04-01T00:00:00+00:00,30.3516,31.2826,29.9277,31.1543,83432063,stooq,1d
QQQ,2002-04-02T00:00:00+00:00,30.5063,30.6539,29.6772,29.7534,91708429,stooq,1d
QQQ,2002-04-03T00:00:00+00:00,29.9297,30.0548,29.0829,29.6996,101160526,stooq,1d
QQQ,2002-04-04T00:00:00+00:00,29.2454,29.8064,29.0612,29.4676,106781150,stooq,1d
QQQ,2002-04-05T00:00:00+00:00,29.6791,29.8154,28.9752,29.1377,80716464,stooq,1d
QQQ,2002-04-08T00:00:00+00:00,28.3722,29.5026,28.3332,29.5026,88408044,stooq,1d
QQQ,2002-04-09T00:00:00+00:00,29.4843,29.6536,28.3899,28.476,95442180,stooq,1d
QQQ,2002-04-10T00:00:00+00:00,28.6237,29.0388,28.0885,28.6932,101141118,stooq,1d
QQQ,2002-04-11T00:00:00+00:00,28.5347,28.6992,27.873,27.9758,106949832,stooq,1d
QQQ,2002-04-12T00:00:00+00:00,28.2527,28.662,27.9385,28.4211,92415369,stooq,1d
QQQ,2002-04-15T00:00:00+00:00,28.6571,28.7874,28.1449,28.6484,81754272,stooq,1d
QQQ,2002-04-16T00:00:00+00:00,29.1875,29.8582,29.1711,29.8413,85002977,stooq,1d
QQQ,2002-04-17T00:00:00+00:00,30.0099,30.0951,29.3766,29.6917,81539440,stooq,1d
QQQ,2002-04-18T00:00:00+00:00,29.4833,29.7965,28.8174,29.119,107450057,stooq,1d
QQQ,2002-04-19T00:00:00+00:00,29.7161,29.725,29.1474,29.2158,73464266,stooq,1d
QQQ,2002-04-22T00:00:00+00:00,28.8274,28.8274,28.1871,28.476,76232766,stooq,1d
QQQ,2002-04-23T00:00:00+00:00,28.477,28.7726,27.7213,27.9844,86192885,stooq,1d
QQQ,2002-04-24T00:00:00+00:00,28.1578,28.2419,27.2982,27.5587,81326563,stooq,1d
QQQ,2002-04-25T00:00:00+00:00,27.3814,27.7466,27.1281,27.4861,121584657,stooq,1d
QQQ,2002-04-26T00:00:00+00:00,27.6879,27.7897,26.29,26.3154,118188025,stooq,1d
QQQ,2002-04-29T00:00:00+00:00,26.4848,26.754,25.9123,26.3849,100637528,stooq,1d
QQQ,2002-04-30T00:00:00+00:00,26.3104,27.2905,26.2351,26.9049,112464946,stooq,1d
QQQ,2002-05-01T00:00:00+00:00,26.8549,26.9949,25.9296,26.7628,129699207,stooq,1d
QQQ,2002-05-02T00:00:00+00:00,26.6119,27.1231,25.826,25.8689,101260592,stooq,1d
QQQ,2002-05-03T00:00:00+00:00,25.8369,25.8699,24.9967,25.2152,108630105,stooq,1d
QQQ,2002-05-06T00:00:00+00:00,25.124,25.4188,24.4604,24.5651,113801742,stooq,1d
QQQ,2002-05-07T00:00:00+00:00,24.8138,24.8813,24.0972,24.3321,120261376,stooq,1d
QQQ,2002-05-08T00:00:00+00:00,25.5479,27.031,25.4373,26.9379,153006611,stooq,1d
QQQ,2002-05-09T00:00:00+00:00,26.7707,27.038,26.1137,26.2431,125577227,stooq,1d
QQQ,2002-05-10T00:00:00+00:00,26.2949,26.3595,25.0126,25.0633,132426651,stooq,1d
QQQ,2002-05-13T00:00:00+00:00,25.3297,26.2714,25.1575,26.0795,110826506,stooq,1d
QQQ,2002-05-14T00:00:00+00:00,27.1778,27.6859,27.0231,27.6173,126520664,stooq,1d
QQQ,2002-05-15T00:00:00+00:00,27.1967,28.5103,26.9979,27.8161,177555159,stooq,1d
QQQ,2002-05-16T00:00:00+00:00,27.587,28.0198,27.3149,27.861,106056188,stooq,1d
QQQ,2002-05-17T00:00:00+00:00,28.2263,28.3292,27.5352,27.9217,97527569,stooq,1d
QQQ,2002-05-20T00:00:00+00:00,27.6332,27.7203,27.0769,27.303,92180157,stooq,1d
QQQ,2002-05-21T00:00:00+00:00,27.4363,27.6302,26.2863,26.5621,122870941,stooq,1d
QQQ,2002-05-22T00:00:00+00:00,26.2547,26.7806,25.7783,26.6169,105630883,stooq,1d
QQQ,2002-05-23T00:00:00+00:00,26.8146,27.2141,26.1099,27.1542,111406727,stooq,1d
QQQ,2002-05-24T00:00:00+00:00,26.7825,26.8664,26.29,26.4819,65909217,stooq,1d
QQQ,2002-05-28T00:00:00+00:00,26.6825,26.7256,25.8517,26.3662,81182687,stooq,1d
QQQ,2002-05-29T00:00:00+00:00,25.9926,26.1971,25.6372,25.6721,86661406,stooq,1d
QQQ,2002-05-30T00:00:00+00:00,25.4442,26.0474,25.353,25.8964,108601016,stooq,1d
QQQ,2002-05-31T00:00:00+00:00,26.0746,26.3144,25.4314,25.4656,94261663,stooq,1d
QQQ,2002-06-03T00:00:00+00:00,25.4363,25.649,24.4097,24.5739,90863678,stooq,1d
QQQ,2002-06-04T00:00:00+00:00,24.3761,25.1642,24.2559,24.8922,116013993,stooq,1d
QQQ,2002-06-05T00:00:00+00:00,24.939,25.263,24.5602,25.1446,112472318,stooq,1d
QQQ,2002-06-06T00:00:00+00:00,25.0174,25.0174,23.6529,24.4819,107496295,stooq,1d
QQQ,2002-06-07T00:00:00+00:00,23.4228,24.4057,23.3324,23.9915,125093061,stooq,1d
QQQ,2002-06-10T00:00:00+00:00,24.0414,24.3703,23.8515,23.9444,86285777,stooq,1d
QQQ,2002-06-11T00:00:00+00:00,24.2431,24.3202,23.1906,23.2798,99813811,stooq,1d
QQQ,2002-06-12T00:00:00+00:00,23.089,23.7026,22.7414,23.6166,180461191,stooq,1d
QQQ,2002-06-13T00:00:00+00:00,23.5323,23.9122,23.1829,23.4638,115081822,stooq,1d
QQQ,2002-06-14T00:00:00+00:00,22.7748,23.503,22.2168,23.4188,144004557,stooq,1d
QQQ,2002-06-17T00:00:00+00:00,23.7418,24.3761,23.6653,24.2146,103339869,stooq,1d
QQQ,2002-06-18T00:00:00+00:00,24.0062,24.7159,23.9799,24.6112,118534610,stooq,1d
QQQ,2002-06-19T00:00:00+00:00,23.8211,24.01,23.0997,23.176,110294397,stooq,1d
QQQ,2002-06-20T00:00:00+00:00,23.122,23.2798,21.7693,22.4359,117825279,stooq,1d
QQQ,2002-06-21T00:00:00+00:00,22.3497,22.7043,21.7506,21.8956,199028484,stooq,1d
QQQ,2002-06-24T00:00:00+00:00,21.5736,22.718,21.3728,22.3225,259122366,stooq,1d
QQQ,2002-06-25T00:00:00+00:00,22.5397,22.6602,21.4571,21.5864,160782568,stooq,1d
QQQ,2002-06-26T00:00:00+00:00,20.7121,21.8613,20.6789,21.7516,175814245,stooq,1d
QQQ,2002-06-27T00:00:00+00:00,22.0423,22.2588,21.2114,22.2236,143145377,stooq,1d
QQQ,2002-06-28T00:00:00+00:00,22.0808,22.6778,21.915,22.1247,103624421,stooq,1d
QQQ,2002-07-01T00:00:00+00:00,22.0182,22.1639,21.0118,21.0714,76367714,stooq,1d
QQQ,2002-07-02T00:00:00+00:00,20.8568,20.9803,19.5765,20.3029,131683341,stooq,1d
QQQ,2002-07-03T00:00:00+00:00,20.2198,20.9813,20.0231,20.9813,119219406,stooq,1d
QQQ,2002-07-05T00:00:00+00:00,21.4169,22.3724,21.2358,22.3304,66961791,stooq,1d
QQQ,2002-07-08T00:00:00+00:00,22.2138,22.5094,21.2633,21.5159,114752387,stooq,1d
QQQ,2002-07-09T00:00:00+00:00,21.4119,21.6038,20.853,20.9107,107366155,stooq,1d
QQQ,2002-07-10T00:00:00+00:00,21.1879,21.2231,20.209,20.2687,136045323,stooq,1d
QQQ,2002-07-11T00:00:00+00:00,20.1464,21.1005,19.9484,21.0273,200831494,stooq,1d
QQQ,2002-07-12T00:00:00+00:00,21.4099,21.6363,20.8139,21.0273,153365202,stooq,1d
QQQ,2002-07-15T00:00:00+00:00,20.9245,21.7391,20.1365,21.6764,165377590,stooq,1d
QQQ,2002-07-16T00:00:00+00:00,21.4099,22.0571,21.1093,21.3562,174896671,stooq,1d
QQQ,2002-07-17T00:00:00+00:00,22.105,22.4175,21.1034,21.7516,186280056,stooq,1d
QQQ,2002-07-18T00:00:00+00:00,21.5139,21.6734,20.7855,20.9637,134542801,stooq,1d
QQQ,2002-07-19T00:00:00+00:00,20.627,20.949,20.1776,20.3371,146400235,stooq,1d
QQQ,2002-07-22T00:00:00+00:00,20.2208,20.7708,19.5784,19.8397,176972058,stooq,1d
QQQ,2002-07-23T00:00:00+00:00,19.884,20.1355,18.8864,18.9882,177866224,stooq,1d
QQQ,2002-07-24T00:00:00+00:00,18.49,20.0581,18.346,20.0259,219965016,stooq,1d
QQQ,2002-07-25T00:00:00+00:00,19.7097,19.8417,18.4812,18.8628,181536459,stooq,1d
QQQ,2002-07-26T00:00:00+00:00,19.1281,19.3658,18.6641,19.223,113261046,stooq,1d
QQQ,2002-07-29T00:00:00+00:00,19.7263,20.4486,19.5705,20.205,114093625,stooq,1d
QQQ,2002-07-30T00:00:00+00:00,20.1148,20.9304,19.9964,20.6072,138493623,stooq,1d
QQQ,2002-07-31T00:00:00+00:00,20.3469,20.5115,19.8065,20.2238,110663674,stooq,1d
QQQ,2002-08-01T00:00:00+00:00,20.1335,20.2687,19.2172,19.2741,100409892,stooq,1d
QQQ,2002-08-02T00:00:00+00:00,19.3112,19.3639,18.4997,18.8628,102265854,stooq,1d
QQQ,2002-08-05T00:00:00+00:00,18.7474,18.9216,18.0574,18.1787,100138759,stooq,1d
QQQ,2002-08-06T00:00:00+00:00,18.484,19.5138,18.4762,19.0792,136050212,stooq,1d
QQQ,2002-08-07T00:00:00+00:00,19.6657,19.8125,18.6191,19.3271,148244688,stooq,1d
QQQ,2002-08-08T00:00:00+00:00,19.2839,20.0073,18.9041,19.9807,131760124,stooq,1d
QQQ,2002-08-09T00:00:00+00:00,19.6627,20.0963,19.3947,19.7742,110395452,stooq,1d
QQQ,2002-08-12T00:00:00+00:00,19.5445,19.9092,19.4151,19.8397,74158746,stooq,1d
QQQ,2002-08-13T00:00:00+00:00,19.6902,20.2383,19.1174,19.1595,104315243,stooq,1d
QQQ,2002-08-14T00:00:00+00:00,19.222,20.5203,19.0537,20.3822,121023223,stooq,1d
QQQ,2002-08-15T00:00:00+00:00,20.5494,20.811,20.1071,20.7942,141923320,stooq,1d
QQQ,2002-08-16T00:00:00+00:00,20.4625,21.1978,20.1236,20.947,113032988,stooq,1d
QQQ,2002-08-19T00:00:00+00:00,20.9959,21.69,20.9216,21.4493,89676404,stooq,1d
QQQ,2002-08-20T00:00:00+00:00,21.3474,21.5579,21.0694,21.3562,106131980,stooq,1d
QQQ,2002-08-21T00:00:00+00:00,21.5238,21.917,21.1908,21.8301,119567070,stooq,1d
QQQ,2002-08-22T00:00:00+00:00,21.8231,22.2216,21.55,22.1794,94769364,stooq,1d
QQQ,2002-08-23T00:00:00+00:00,21.8742,21.8832,21.1526,21.32,88718354,stooq,1d
QQQ,2002-08-26T00:00:00+00:00,21.4562,21.5276,20.8698,21.4119,98280705,stooq,1d
QQQ,2002-08-27T00:00:00+00:00,21.5569,21.6265,20.4732,20.6582,108922360,stooq,1d
QQQ,2002-08-28T00:00:00+00:00,20.3666,20.4273,19.8349,19.9122,136285485,stooq,1d
QQQ,2002-08-29T00:00:00+00:00,19.6667,20.535,19.5177,20.1697,114449494,stooq,1d
QQQ,2002-08-30T00:00:00+00:00,20.0278,20.3489,19.8262,19.9191,70138628,stooq,1d
QQQ,2002-09-03T00:00:00+00:00,19.5541,19.8692,18.9382,19.1958,96513459,stooq,1d
QQQ,2002-09-04T00:00:00+00:00,19.0802,19.5236,18.858,19.2741,97541925,stooq,1d
QQQ,2002-09-05T00:00:00+00:00,18.9863,19.0744,18.5907,18.7926,108031369,stooq,1d
QQQ,2002-09-06T00:00:00+00:00,19.2142,19.6843,19.1624,19.3737,101441331,stooq,1d
QQQ,2002-09-09T00:00:00+00:00,19.224,19.8165,18.9833,19.5725,85713799,stooq,1d
QQQ,2002-09-10T00:00:00+00:00,19.692,20.068,19.5296,20.0502,88001683,stooq,1d
QQQ,2002-09-11T00:00:00+00:00,20.4496,20.6436,19.8605,19.887,87161357,stooq,1d
QQQ,2002-09-12T00:00:00+00:00,19.6911,19.7175,19.2535,19.3368,83468398,stooq,1d
QQQ,2002-09-13T00:00:00+00:00,19.1595,19.5685,19.0919,19.4922,94031999,stooq,1d
QQQ,2002-09-16T00:00:00+00:00,19.3817,19.503,18.9646,19.2142,69412539,stooq,1d
QQQ,2002-09-17T00:00:00+00:00,19.5425,19.6734,18.8012,18.8012,105154050,stooq,1d
QQQ,2002-09-18T00:00:00+00:00,18.667,19.1224,18.4673,18.5975,108912878,stooq,1d
QQQ,2002-09-19T00:00:00+00:00,18.3931,18.761,18.2688,18.2941,101745312,stooq,1d
QQQ,2002-09-20T00:00:00+00:00,18.5085,18.5693,18.2128,18.3704,92132956,stooq,1d
QQQ,2002-09-23T00:00:00+00:00,18.1865,18.2442,17.6391,17.8203,85824833,stooq,1d
QQQ,2002-09-24T00:00:00+00:00,17.5286,18.1865,17.5051,17.8302,107939365,stooq,1d
QQQ,2002-09-25T00:00:00+00:00,18.1042,18.6887,17.8907,18.5449,115643930,stooq,1d
QQQ,2002-09-26T00:00:00+00:00,18.7857,18.9285,18.1161,18.3106,123216334,stooq,1d
QQQ,2002-09-27T00:00:00+00:00,18.2745,18.8327,18.0699,18.0699,108792242,stooq,1d
QQQ,2002-09-30T00:00:00+00:00,17.8694,18.0084,17.375,17.5667,107910513,stooq,1d
QQQ,2002-10-01T00:00:00+00:00,17.7263,18.6418,17.3544,18.6329,120439102,stooq,1d
QQQ,2002-10-02T00:00:00+00:00,18.2365,18.629,17.78,18.0141,111851757,stooq,1d
QQQ,2002-10-03T00:00:00+00:00,17.8624,18.147,17.5336,17.5843,87683415,stooq,1d
QQQ,2002-10-04T00:00:00+00:00,17.7599,17.8263,17.0551,17.2556,96505689,stooq,1d
QQQ,2002-10-07T00:00:00+00:00,17.1802,17.4612,16.8336,17.0949,94174450,stooq,1d
QQQ,2002-10-08T00:00:00+00:00,17.19,17.471,16.7474,17.1215,111014216,stooq,1d
QQQ,2002-10-09T00:00:00+00:00,16.9071,17.4082,16.8207,17.0068,121846737,stooq,1d
QQQ,2002-10-10T00:00:00+00:00,17.0432,17.981,16.8825,17.8762,129276944,stooq,1d
QQQ,2002-10-11T00:00:00+00:00,18.2716,18.9705,18.1599,18.8375,147180001,stooq,1d
QQQ,2002-10-14T00:00:00+00:00,18.5459,19.0782,18.4654,19.0616,93040256,stooq,1d
QQQ,2002-10-15T00:00:00+00:00,19.875,20.0298,19.6471,19.9721,139404940,stooq,1d
QQQ,2002-10-16T00:00:00+00:00,19.2525,19.6322,18.7122,19.3082,114944759,stooq,1d
QQQ,2002-10-17T00:00:00+00:00,20.0063,20.1844,19.141,19.9622,112958254,stooq,1d
QQQ,2002-10-18T00:00:00+00:00,19.7341,20.2218,19.4414,20.1863,100188604,stooq,1d
QQQ,2002-10-21T00:00:00+00:00,19.9447,20.7307,19.7558,20.5994,100605376,stooq,1d
QQQ,2002-10-22T00:00:00+00:00,20.1158,20.6319,20.0453,20.4634,106107054,stooq,1d
QQQ,2002-10-23T00:00:00+00:00,20.2218,20.8855,20.066,20.8588,103905250,stooq,1d
QQQ,2002-10-24T00:00:00+00:00,20.9245,21.0764,20.2794,20.3274,104597791,stooq,1d
QQQ,2002-10-25T00:00:00+00:00,20.342,20.9872,20.342,20.947,84382706,stooq,1d
QQQ,2002-10-28T00:00:00+00:00,21.1968,21.2328,20.4966,20.7669,106454567,stooq,1d
QQQ,2002-10-29T00:00:00+00:00,20.6072,20.7405,19.8095,20.2775,106521836,stooq,1d
QQQ,2002-10-30T00:00:00+00:00,20.3968,21.0157,20.2198,20.8218,122124369,stooq,1d
QQQ,2002-10-31T00:00:00+00:00,20.9058,21.2259,20.6485,20.812,96130632,stooq,1d
QQQ,2002-11-01T00:00:00+00:00,20.6621,21.5352,20.4693,21.4119,102199652,stooq,1d
QQQ,2002-11-04T00:00:00+00:00,22.0798,22.7325,21.8722,21.9566,130427970,stooq,1d
QQQ,2002-11-05T00:00:00+00:00,21.7948,22.1852,21.6646,22.1247,93905488,stooq,1d
QQQ,2002-11-06T00:00:00+00:00,22.2958,22.5673,21.7441,22.4448,137090123,stooq,1d
QQQ,2002-11-07T00:00:00+00:00,22.0299,22.1257,21.4591,21.65,97566361,stooq,1d
QQQ,2002-11-08T00:00:00+00:00,21.6135,21.9387,21.1662,21.2583,90732193,stooq,1d
QQQ,2002-11-11T00:00:00+00:00,21.1497,21.2055,20.4703,20.6072,87753416,stooq,1d
QQQ,2002-11-12T00:00:00+00:00,20.6819,21.5303,20.6819,21.1332,104692466,stooq,1d
QQQ,2002-11-13T00:00:00+00:00,20.9442,21.7918,20.7649,21.3934,140750425,stooq,1d
QQQ,2002-11-14T00:00:00+00:00,21.6821,22.3948,21.6325,22.1247,101121283,stooq,1d
QQQ,2002-11-15T00:00:00+00:00,21.9613,22.4261,21.835,22.4175,81716895,stooq,1d
QQQ,2002-11-18T00:00:00+00:00,22.6513,22.6984,22.0345,22.0876,89908448,stooq,1d
QQQ,2002-11-19T00:00:00+00:00,21.8802,22.0866,21.4562,21.7516,103944832,stooq,1d
QQQ,2002-11-20T00:00:00+00:00,21.6666,22.6788,21.6509,22.671,88589510,stooq,1d
QQQ,2002-11-21T00:00:00+00:00,22.8324,23.6027,22.6797,23.508,124408562,stooq,1d
QQQ,2002-11-22T00:00:00+00:00,23.2033,23.6872,23.1577,23.4991,87061219,stooq,1d
QQQ,2002-11-25T00:00:00+00:00,23.5372,23.9093,23.3522,23.734,85701533,stooq,1d
QQQ,2002-11-26T00:00:00+00:00,23.5568,23.6341,22.811,22.9372,94363666,stooq,1d
QQQ,2002-11-27T00:00:00+00:00,23.3424,23.9064,23.2995,23.6625,86868046,stooq,1d
QQQ,2002-11-29T00:00:00+00:00,23.9142,23.9827,23.0754,23.4991,40874021,stooq,1d
QQQ,2002-12-02T00:00:00+00:00,24.1011,24.4097,23.3787,23.7428,100406471,stooq,1d
QQQ,2002-12-03T00:00:00+00:00,23.3602,23.3864,22.8334,23.037,90341429,stooq,1d
QQQ,2002-12-04T00:00:00+00:00,22.5192,22.8489,22.2226,22.5272,153469558,stooq,1d
QQQ,2002-12-05T00:00:00+00:00,22.8509,22.894,22.1552,22.2158,100172476,stooq,1d
QQQ,2002-12-06T00:00:00+00:00,21.8898,22.6612,21.8281,22.4448,96377840,stooq,1d
QQQ,2002-12-09T00:00:00+00:00,22.2333,22.5113,21.3669,21.3847,89464692,stooq,1d
QQQ,2002-12-10T00:00:00+00:00,21.551,21.9984,21.4943,21.7038,82064041,stooq,1d
QQQ,2002-12-11T00:00:00+00:00,21.5638,22.0993,21.4677,21.8046,75777084,stooq,1d
QQQ,2002-12-12T00:00:00+00:00,22.0443,22.6347,21.6715,21.9318,73465826,stooq,1d
QQQ,2002-12-13T00:00:00+00:00,21.6381,21.6781,21.2035,21.2299,85678727,stooq,1d
QQQ,2002-12-16T00:00:00+00:00,21.3857,22.0103,21.2573,21.9219,71087592,stooq,1d
QQQ,2002-12-17T00:00:00+00:00,21.8832,22.2119,21.7556,21.9806,73799224,stooq,1d
